generation,algorithm,fitness_mode,fitness_priority,fitness_score,primary_fitness,weighted_error,missing_jackpot,jackpot_spins,jackpot_probability,symbol_concentration,win_rate_shortfall,rtp_error,rtp,win_rate
854,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
855,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
856,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
857,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
858,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
859,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
860,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
861,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
862,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
863,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
864,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
865,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
866,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.2546296296296324, 1, 7.368421052631578)",8.62305068226121,8.62305068226121,1,0,0.0,0.40277777777777773,0.0025462962962963243,0.005555555555555536,0.9444444444444444,0.5474537037037037
867,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
868,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
869,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
870,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
871,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
872,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
873,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
874,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
875,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
876,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
877,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
878,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
879,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
880,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
881,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
882,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
883,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
884,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
885,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
886,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
887,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
888,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
889,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
890,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
891,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
892,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
893,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
894,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
895,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
896,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
897,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
898,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
899,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
900,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
901,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
902,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
903,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
904,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
905,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
906,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
907,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
908,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.18055555555556244, 0.0, 0, 8.421052631578949)",8.601608187134511,8.601608187134511,0,6,0.003472222222222222,0.4305555555555556,0,0.011805555555555625,0.9618055555555556,0.5578703703703703
